x,y,z,vx,vy,vz,E_tot,Lz,phase_chi,ParticleIDs,halo,level,PeakMassIndex_ID,AccretedFlag,BoundFirstTime
-12.172065,-89.02693,-54.27295,-103.04445,-92.581696,-43.44119,-105106.35695067247,-8046.820615516259,-0.6373822300000023,8796194756391,26,4,4664,0.0,1.8528751
-8.633885,-94.51771,-43.5304,-106.45245,-99.070656,-25.60778,-104950.98130609938,-9206.27714711094,13.363680269999998,8796105811954,26,4,4664,0.0,2.4816148
-36.252556,-117.43702,-44.892006,-75.58217,-3.1217604,20.913395,-104411.84004983502,-8762.973016213818,-118.27926895299996,8796138664761,26,4,4664,0.0,3.4476855
-42.25033,-108.91907,-56.243183,-77.621155,8.38809,29.048317,-104250.23176104268,-8808.823585495551,-152.2554365,8796139277339,26,4,4664,0.0,3.6231108
-34.74385,-115.34547,-50.738895,-75.49202,-7.1015644,20.631758,-104323.69263061084,-8460.926839870459,-119.32458374999995,8796174257707,26,4,4664,0.0,3.4476855
-33.744522,-119.36599,-50.772408,-63.623066,12.565179,25.204409,-104076.52975820916,-8018.436219124777,-96.76985659999997,7308832161056,26,4,4664,0.0,3.6231108
-17.514612,-106.64506,-43.124863,-104.68108,-54.895573,-5.1191616,-104649.69586977418,-10202.245395852124,-16.315258370000002,7308883120844,26,4,4664,0.0,4.250308
-45.88645,-101.723915,-60.09413,-87.76209,-1.6707987,21.615843,-104482.69466096764,-8850.836362374735,-162.17582759,8796133628053,26,4,4664,0.0,4.250308
-33.945908,-113.84838,-48.9999,-75.37333,-33.30781,10.631738,-104591.9035324072,-7450.46766176392,-54.932534300000015,8796114546021,26,4,4664,0.0,6.495249
-24.385183,-116.83927,-30.502588,-87.83926,-44.44208,10.59754,-104684.9290369372,-9179.34676203956,-41.421643995,8796142984397,26,4,4664,0.0,6.6778803
-31.56755,-122.6307,-35.57476,-74.78386,4.5220847,20.737236,-104244.15603827336,-9313.548235373486,-86.43793966000001,8796179544075,26,4,4664,0.0,6.8125005
-13.807284,-109.236084,-50.846146,-82.112335,-61.940166,-7.3001094,-104608.24433974412,-8114.404460526996,-26.92746141000003,8796191493151,26,4,4664,0.0,4.4169116
-16.492092,-96.56477,-52.660007,-111.795395,-66.0525,-18.371807,-104675.75680404936,-9706.15269840415,-31.358659590000006,8796176656574,26,4,4664,0.0,2.9709663
-23.845715,-108.37461,-49.534557,-96.66675,-40.423,3.4253714,-104472.1436731048,-9512.3059937725,-49.71259078999998,8796189612532,26,4,4664,0.0,4.250308
-28.680376,-117.657974,-46.26739,-75.55207,-26.316256,10.091591,-104454.83958997314,-8134.543370713924,-72.55672807000005,8796096247004,26,4,4664,0.0,4.4169116
-27.336796,-124.38483,-43.979927,-54.216476,31.644117,34.1271,-103817.19631751088,-7608.755921488211,-59.77284474000001,8796166939581,26,4,4664,0.0,6.8125005
-16.62767,-91.82121,-61.220043,-108.606186,-65.56963,-22.7755,-104781.35329197324,-8882.081242342958,-54.016558816000014,8796190902866,26,4,4664,0.0,2.7889159
-35.710754,-114.547935,-61.455734,-57.101627,27.54367,27.492489,-103796.50674273443,-7524.478681617425,-75.28648976,8796133668626,26,4,4664,0.0,5.7287807
-44.41288,-104.659424,-56.910336,-88.7117,-0.29266268,19.5083,-104333.26743138788,-9271.51743157348,-137.1390347100001,8796168885614,26,4,4664,0.0,4.250308
-35.835606,-97.29328,-78.746635,-75.050674,11.327491,17.892426,-104267.10268581258,-7707.853744115266,-127.52137685,8796191588965,26,4,4664,0.0,4.250308
-20.623014,-96.20687,-47.065872,-118.37552,-67.40545,-20.498074,-104665.7052686588,-9998.434724796098,-38.753461025,8796130719398,26,4,4664,0.0,2.4816148
-46.182747,-95.511665,-71.40429,-83.78316,0.4992201,16.798376,-104573.4737217344,-8025.3244661370145,-152.98782217,8796106969305,26,4,4664,0.0,6.3559184
-34.375412,-119.60073,-45.736748,-70.690865,-4.171338,22.04284,-104233.40737478796,-8311.287595990194,-96.46036759999998,8796170325648,26,4,4664,0.0,3.6231108
-24.218817,-96.5759,-46.117847,-117.99175,-66.81544,-13.266123,-104683.0969450464,-9776.96853469052,-65.72370371,8796159789651,26,4,4664,0.0,4.250308
-42.389217,-109.27811,-60.910305,-71.92399,1.782601,21.56251,-104172.75007932728,-7935.280751472317,-118.14967709000003,8796187056138,26,4,4664,0.0,4.4169116
-25.063961,-87.17104,-66.76084,-111.79333,-52.472538,-24.963009,-104843.7021525078,-8429.971195160182,-69.70359949,8796145355723,26,4,4664,0.0,4.250308
-46.785294,-94.486755,-68.15129,-91.549126,4.003105,21.884024,-104477.42108628126,-8837.466283164,-174.8599038,8796161517755,26,4,4664,0.0,6.8125005
-23.18189,-94.92337,-79.55248,-79.74481,-32.57862,-10.0104885,-104506.44445847544,-6814.4121200179,-77.99182832999998,8796156741455,26,4,4664,0.0,4.250308
-23.186035,-95.9918,-79.985214,-79.43086,-26.25443,-6.9322925,-104435.33335286495,-7015.975094062949,-87.69014065,8796097822291,26,4,4664,0.0,4.4169116
-39.289135,-99.30281,-71.0952,-83.40267,-6.5439277,12.928781,-104400.51913449114,-8025.01423366716,-137.89475423,8796128498039,26,4,4664,0.0,4.250308
-43.2005,-104.251625,-61.79086,-85.13215,-2.5040646,11.481346,-104267.8626954424,-8766.98813449145,-132.2782065000001,8796177021856,26,4,4664,0.0,4.250308
-59.21667,-97.61686,-46.74979,-101.523125,16.477324,18.689922,-104536.66984983366,-10886.10093767858,-214.97757059999998,8796136179502,26,4,4664,0.0,6.8125005
-32.102646,-117.236725,-44.711567,-82.99236,-2.216774,23.077238,-104097.80759047734,-9658.588175436997,-124.73599691999992,8796174693651,26,4,4664,0.0,4.250308
-44.8923,-104.279366,-64.654785,-78.355446,-0.036712565,11.901301,-104262.05088441804,-8169.208120045486,-130.30584567000002,8796143612180,26,4,4664,0.0,4.4169116
-30.666588,-89.63866,-65.88472,-111.89591,-35.647568,-25.409502,-104656.18671453463,-8937.010150822616,-92.07418378,7308882146882,26,4,4664,0.0,4.4169116
-12.05057,-111.33397,-50.367096,-80.838356,-59.37723,-6.39079,-104406.20127996012,-8284.52563523222,0.9940975970000103,8796174893109,26,4,4664,0.0,4.4169116
-12.67689,-85.63906,-46.724827,-127.778175,-96.59449,-39.12627,-104772.9547455982,-9718.285071179402,15.388275318000003,8796164643265,26,4,4664,0.0,0.47515902
-45.313683,-109.86399,-55.301586,-77.295525,-3.771841,17.366776,-104235.12506090546,-8321.078778244348,-110.52054350000002,8796149004369,26,4,4664,0.0,4.4169116
-32.466496,-116.056526,-55.688652,-71.34359,-5.6641746,19.38333,-104010.28790506184,-8095.99330577414,-96.64289,8796130673852,26,4,4664,0.0,4.4169116
-53.804054,-89.276634,-72.28472,-86.74701,21.15108,17.49999,-104599.55921044668,-8882.494912842662,-188.7876069,8796140745726,26,4,4664,0.0,6.8125005
-51.227135,-107.226166,-57.751354,-71.84607,0.0035015747,24.437536,-104272.5145237714,-7703.958003907489,-114.93726140000004,8796094754379,26,4,4664,0.0,6.3559184
-39.22859,-102.124596,-75.54867,-67.993546,11.349964,18.713545,-104144.70962653878,-7389.056500128175,-94.39611889999996,8796190803137,26,4,4664,0.0,6.1669974
-30.921629,-93.21286,-85.06211,-75.665375,15.64895,19.606916,-103898.94911748792,-7536.87703286205,-123.1646729,8796177467512,26,4,4664,0.0,6.3559184
-16.765617,-104.16904,-80.59268,-67.25518,5.556264,23.429049,-103882.03417824276,-7099.061729802088,-51.549834909999994,8796144860823,26,4,4664,0.0,6.6778803
-18.673418,-109.115,-39.947216,-101.20499,-57.585487,-5.807809,-104491.76552034612,-9967.664614365432,-26.50252113156001,8796141056645,26,4,4664,0.0,4.4169116
-38.987396,-91.52171,-71.222336,-103.650085,12.457396,-1.6112711,-104327.15848491712,-9971.914451826166,-184.98311042,8796150006971,26,4,4664,0.0,5.8768735
-36.69791,-98.66083,-71.42581,-89.99445,14.304256,8.508191,-104076.62895769576,-9403.86343169846,-138.6089208,8796189247566,26,4,4664,0.0,6.3559184
-24.149035,-110.861565,-62.064827,-80.86081,-20.751852,8.264117,-104024.63720746216,-8463.21874350483,-107.30614556999998,8796102921719,26,4,4664,0.0,3.4476855
-19.507664,-95.33538,-53.4167,-116.85928,-63.252937,-15.05322,-104420.2176031936,-9906.906823317231,-64.24443516000001,8796108387284,26,4,4664,0.0,1.4669179
-5.847787,-95.47544,-51.126507,-106.72697,-87.41723,-21.835604,-104488.94908585068,-9678.60707944679,-21.28699169,8796134612806,26,4,4664,0.0,4.250308
-24.481346,-110.77613,-47.958004,-95.990234,-37.035748,-0.064648956,-104205.74208360912,-9726.74167915761,-100.79449619,8796146181518,26,4,4664,0.0,3.4476855
-28.6551,-108.79936,-62.167755,-82.718056,-23.944826,2.970249,-104105.27307014428,-8313.530169731559,-107.74270237000005,8796197716574,26,4,4664,0.0,3.4476855
-18.36498,-89.823555,-66.318115,-108.893585,-60.79672,-19.369255,-104570.94397191716,-8664.678374529074,-48.657055128,8796095297077,26,4,4664,0.0,2.294945
-22.27769,-106.752525,-64.671036,-85.247986,-31.24602,-0.33529592,-104098.09134687472,-8404.34860937085,-109.7570623,8796132268086,26,4,4664,0.0,3.4476855
-31.549473,-99.68422,-73.97373,-87.362305,-0.40181243,10.288395,-104088.67357009102,-8695.966260915751,-140.16192038000008,8796105345861,26,4,4664,0.0,4.250308
-13.856978,-122.07279,-55.98727,-64.98815,-7.715446,12.944048,-103718.85693698614,-7826.372021956313,-34.79190421999999,8796165197927,26,4,4664,0.0,4.250308
-46.170105,-108.17414,-59.436707,-76.28189,-4.199533,14.882167,-104120.43914299695,-8057.834968763634,-93.11655020000005,7308831031589,26,4,4664,0.0,6.6778803
-18.228853,-99.91408,-80.67209,-79.53577,-10.911519,9.253504,-103943.96635367084,-7747.838810783893,-81.84467787000003,8796171512901,26,4,4664,0.0,4.4169116
-16.954556,-94.171455,-54.600014,-116.928764,-66.16229,-23.727913,-104335.48083802631,-9889.59958633838,-53.275458867,8796181542275,26,4,4664,0.0,1.4669179
-35.367928,-92.536736,-82.76809,-81.43128,12.526449,17.39632,-103879.1853817348,-7978.419405829753,-141.86907655000005,8796191418211,26,4,4664,0.0,6.495249
-24.325523,-116.298225,-61.54855,-66.66865,-19.813692,8.000965,-103878.7466377877,-7271.467237685334,-40.140290370000024,8796108247194,26,4,4664,0.0,3.6231108
-19.794615,-97.7605,-69.66898,-94.09515,-42.12553,-16.448692,-104281.84150009288,-8364.93026355405,-32.35720981,8796183464145,26,4,4664,0.0,4.4169116
-32.604897,-95.174904,-64.552895,-101.43288,-40.556957,-19.939196,-104378.14627833966,-8331.50921082509,-81.00321684999999,8796175069112,26,4,4664,0.0,4.4169116
-52.163338,-96.99276,-57.039726,-100.43912,-1.6649278,20.779816,-104282.72121802629,-9655.019269194205,-195.62048003599995,8796135310305,26,4,4664,0.0,5.8768735
-23.824017,-118.50379,-54.96544,-71.260475,-20.665655,10.552257,-103854.55263920064,-7952.297448664114,-71.32777154000001,8796184670801,26,4,4664,0.0,4.4169116
-47.735996,-106.25546,-55.367817,-83.10181,-10.168458,28.231165,-104099.34647968443,-8344.619577968431,-157.98288332000004,7308505284400,26,4,4664,0.0,6.8125005
-6.325229,-86.901146,-79.1748,-57.49549,76.14571,82.487206,-102646.08016228468,-5478.06302394913,44.00920499999989,8796095297081,26,4,4664,0.0,6.8125005
-29.466448,-126.77537,-44.061947,-57.337467,10.256957,24.133318,-103718.03633671749,-7571.214683866526,-22.223463079999974,8796159948780,26,4,4664,0.0,6.8125005
-0.09815043,-83.90302,-56.510715,-116.021454,-98.83074,-42.856037,-104301.34356771644,-9724.850095762862,6.89424326,8796106762857,26,4,4664,0.0,2.4816148
-40.33293,-107.76725,-63.48907,-77.635994,-12.339132,12.516084,-103965.23294921174,-7868.94422717974,-111.57194135000006,7308834740282,26,4,4664,0.0,3.6231108
-30.27313,-105.63175,-64.28553,-82.62163,-36.562984,0.84135574,-104083.71728883882,-7620.591396932579,-85.97971759000005,8796145766526,26,4,4664,0.0,6.495249
-16.912975,-106.215935,-55.458538,-102.13032,-40.699394,-4.671187,-103911.6885383707,-10159.519597412049,-78.17266032000002,8796136576714,26,4,4664,0.0,4.250308
-26.71044,-106.51995,-65.507416,-86.64517,-23.519388,7.823457,-103892.50321217286,-8601.225974130779,-106.77169259300004,8796180533227,26,4,4664,0.0,4.250308
-2.1167927,-84.50536,-54.595192,-120.88613,-99.17652,-34.866898,-104277.82043908516,-10005.589801109394,-45.714047194,8796187532856,26,4,4664,0.0,3.4476855
-18.405418,-92.17644,-76.77588,-95.76156,-39.60637,-14.117301,-104195.03044713243,-8097.987894333741,-97.94611153,8796178911273,26,4,4664,0.0,4.250308
-11.228876,-98.75051,-41.22775,-118.485596,-80.821335,-15.452828,-104334.0567280725,-10792.9802837845,-6.7468003589999945,8796097424371,26,4,4664,0.0,4.4169116
-21.611431,-80.72186,-60.919758,-132.98769,-64.04509,-39.87043,-104552.23478348544,-9350.90765047961,-91.72594403000001,8796169588845,26,4,4664,0.0,4.250308
-15.218098,-94.29891,-48.828323,-126.20569,-69.86644,-18.433771,-104208.66023003492,-10837.824671966782,-58.507957109999985,8796183179650,26,4,4664,0.0,2.6665733
-27.586582,-98.058235,-77.058655,-88.146126,-11.574447,6.8186293,-103983.78947115276,-8324.154106377455,-119.54055951000001,8796147113560,26,4,4664,0.0,4.250308
-30.260443,-98.343216,-74.60857,-92.32476,-2.9490478,0.73531,-103966.7005636098,-8990.274321971985,-137.52051482799996,8796155699322,26,4,4664,0.0,6.3559184
-8.887828,-83.14385,-52.160275,-129.07697,-100.718956,-26.781296,-104389.38495122475,-9836.78347486693,-15.173265209999999,8796191697960,26,4,4664,0.0,4.250308
-33.892803,-108.236336,-71.12582,-71.610886,9.576516,15.724921,-103635.18910357026,-8075.474888568044,-63.732407749999965,8796186124251,26,4,4664,0.0,6.8125005
-35.061943,-95.46381,-71.847084,-100.77044,4.3971677,-1.9130616,-103954.21676686952,-9774.10338103524,-150.4593774,8796158006427,26,4,4664,0.0,6.495249
-35.138855,-89.649536,-56.888065,-119.15468,-56.826283,-12.796709,-104420.66001663542,-8685.351255702515,-89.12830304999997,8796169939708,26,4,4664,0.0,6.495249
-16.79806,-98.056526,-45.787643,-120.657295,-68.525375,-19.403288,-104166.59127959068,-10680.141823484671,-55.193599990000024,8796146169106,26,4,4664,0.0,4.250308
-15.706111,-120.72183,-57.009743,-67.80164,-17.918531,7.216942,-103635.73980414054,-7903.707620958259,-54.67398295999999,8796172655735,26,4,4664,0.0,3.9683719
-32.256577,-103.29493,-73.23351,-79.597084,-14.445633,4.9611177,-103945.3076085465,-7756.008546805878,-106.37913030999994,8796184567649,26,4,4664,0.0,3.7966793
-26.919252,-117.1145,-37.8681,-89.0201,-38.41444,6.537318,-104171.08803442164,-9391.45651065112,-83.50541834999999,8796149511271,26,4,4664,0.0,4.250308
-11.963566,-88.36437,-65.513,-113.34019,-67.149666,-28.480505,-104334.12226089866,-9211.885023961344,-69.52593152999998,7308836666034,26,4,4664,0.0,3.4476855
-25.777252,-119.396515,-47.812935,-76.475426,-28.015064,9.063644,-103869.80788231784,-8408.747983016261,-82.27038955999998,8796186247805,26,4,4664,0.0,3.4476855
-32.066505,-112.82914,-60.78312,-76.41258,-16.628756,12.685218,-103734.42366796428,-8088.33959916342,-97.75199327699995,8796096426671,26,4,4664,0.0,3.4476855
-31.756111,-118.54902,-48.53942,-79.91429,-11.646384,9.843228,-103754.91942803025,-9103.916900443175,-98.70599929999997,8796159971033,26,4,4664,0.0,4.250308
-16.597994,-88.93755,-60.394276,-124.25351,-61.625153,-24.584063,-104215.42480840928,-10027.94883855742,-72.36283935999998,8796159955528,26,4,4664,0.0,4.250308
-28.831186,-95.86824,-69.58433,-98.03916,-37.146824,-13.473636,-104161.20885307346,-8327.854728225137,-83.29047785,8796132325683,26,4,4664,0.0,4.250308
-12.644689,-101.43826,-83.84414,-71.385635,-18.108881,-1.9828101,-103719.02800434096,-7012.2534350120895,-58.25938701600006,8796135110973,26,4,4664,0.0,4.250308
-29.54072,-108.069244,-70.05971,-75.57645,-17.102613,6.905624,-103760.39659557016,-7662.266313802439,-85.23045694,8796146964692,26,4,4664,0.0,4.4169116
-25.7486,-99.54161,-76.88261,-90.00427,5.0433593,-4.179939,-103703.75200934724,-9089.02938394668,-123.77219125000003,7308887685289,26,4,4664,0.0,6.6778803
-12.895239,-124.59138,-58.421272,-57.36973,11.295917,21.397049,-103119.7913164739,-7293.437380366563,-19.35005242460001,8796158740089,26,4,4664,0.0,6.6778803
-25.344921,-110.12312,-70.993095,-71.05201,-17.138384,4.908989,-103703.97474791316,-7390.098034923536,-57.3329265,8796181657475,26,4,4664,0.0,4.4169116
-35.28965,-103.57229,-55.48381,-99.08012,-39.887836,-2.6558294,-103979.7524651104,-8854.3271501774,-104.17732420000002,8796126124277,26,4,4664,0.0,4.250308
-21.521782,-102.01543,-79.74104,-79.57483,-7.4169636,4.457507,-103674.08285638616,-7958.234225925766,-63.43769984000008,8796182570465,26,4,4664,0.0,6.3559184
-11.242712,-85.567566,-46.23835,-139.09567,-91.25634,-33.537678,-104147.7895757119,-10876.109174245144,-44.39026639,8796103623709,26,4,4664,0.0,4.250308
-30.419548,-99.62496,-64.15358,-99.859856,-36.48799,-11.575099,-103923.49041427967,-8838.585996377238,-105.34893421500001,8796191550420,26,4,4664,0.0,4.250308
-46.14267,-108.89901,-68.92735,-59.647427,17.607914,24.697676,-103488.56930852364,-7308.021914437651,-70.38939289999998,8796179091720,26,4,4664,0.0,6.495249
-33.965836,-95.06784,-80.7555,-85.04916,-5.491326,11.736183,-103739.64386532332,-7898.922456675864,-144.78399342999995,8796115605285,26,4,4664,0.0,6.8125005
-22.427942,-95.62054,-68.46422,-104.19652,-41.063778,-16.377449,-103953.67526025436,-9042.351477235925,-100.59749990599995,8796164773152,26,4,4664,0.0,4.250308
-44.81261,-106.14225,-72.46869,-63.70342,19.253983,19.182524,-103516.82859596435,-7624.445562620631,-86.65571059000004,8796129751254,26,4,4664,0.0,6.8125005
-30.324873,-104.65533,-67.81622,-82.53988,-34.21316,-4.3397694,-103856.1631469774,-7600.72864763172,-75.87093239500001,8796173116127,26,4,4664,0.0,4.250308
-24.74047,-98.74204,-68.12812,-100.621956,-34.25325,-9.09391,-103826.47881804174,-9088.17570020274,-107.45365069999998,8796147781393,26,4,4664,0.0,4.250308
-28.567295,-121.83035,-51.798615,-70.15725,-9.690523,12.752867,-103474.94320985214,-8270.450293292215,-33.847739100000005,8796135223643,26,4,4664,0.0,6.495249
-20.591492,-102.43451,-76.62948,-74.985825,-36.209965,-8.753896,-103929.37689429468,-6935.519036202971,-49.829411599999986,7308837974442,26,4,4664,0.0,4.250308
-32.550056,-104.00941,-64.25007,-88.765594,-36.457684,-4.572937,-103806.78742318868,-8045.757404409236,-90.55680574000002,8796154404018,26,4,4664,0.0,4.250308
-34.367336,-106.64357,-67.23262,-82.33747,-19.92588,3.1298287,-103661.72725626668,-8095.962332512219,-102.58965667999999,8796188455256,26,4,4664,0.0,3.4476855
-27.03885,-99.38237,-67.20057,-99.254395,-36.33262,-5.4152956,-103795.02018534207,-8881.744745729151,-116.91860796300003,8796169945230,26,4,4664,0.0,4.250308
-22.716167,-114.073074,-59.859608,-73.22724,-40.5428,-0.26870584,-103633.04524365696,-7432.27935188816,-24.31520383999996,8796187776377,26,4,4664,0.0,4.581578
-25.680923,-123.70016,-51.909786,-62.705334,-11.055261,25.730225,-103375.99890680984,-7472.750542167536,-59.574371230000004,8796180639666,26,4,4664,0.0,6.3559184
-20.605106,-91.62186,-71.76618,-106.18143,-43.22858,-24.792715,-103982.82753863376,-8837.81064093032,-101.50500189000003,8796184412200,26,4,4664,0.0,4.250308
-55.62547,-108.52425,-48.591473,-80.94684,-0.6533429,33.168633,-103788.92201099035,-8748.352594986336,-150.8358918,8796177421856,26,4,4664,0.0,6.6778803
-6.5327544,-86.69354,-48.39168,-133.85649,-94.244675,-30.998806,-103963.50767279931,-10988.81565479178,-22.05175789,8796160966412,26,4,4664,0.0,2.9709663
-31.150238,-86.28047,-69.12406,-116.06117,-43.057655,-23.666708,-104146.5850482874,-8672.55609537801,-120.02683972999999,8796154720199,26,4,4664,0.0,6.0229464
-25.628166,-106.105095,-70.29363,-77.270355,-36.681152,-4.894574,-103702.2542357427,-7258.707705431493,-65.86312491000001,8796182125429,26,4,4664,0.0,4.250308
-36.7107,-108.09853,-57.218025,-94.08946,-19.779123,8.899631,-103536.50818916156,-9444.8268637777,-136.72999072000005,8796159351840,26,4,4664,0.0,3.4476855
-28.737862,-100.693245,-71.49081,-86.754105,-37.4013,-7.2316217,-103802.66083577354,-7660.718951500125,-90.57246851,8796160948507,26,4,4664,0.0,4.250308
